ID,temp ,humidity,windspeed,workingday,count
14052,0.8,0.36,0.0896,1,464
14053,0.8,0.36,0.1642,1,818
14054,0.76,0.52,0.2836,1,812
14055,0.74,0.58,0.1642,1,555
14056,0.74,0.62,0.2239,1,432
14057,0.72,0.66,0.194,1,290
14058,0.72,0.62,0.3284,1,192
14059,0.7,0.7,0.2239,1,128
14060,0.7,0.74,0.2239,1,60
14061,0.68,0.79,0.2537,1,27
14062,0.68,0.83,0.194,1,11
14063,0.68,0.83,0.194,1,3
14064,0.68,0.83,0.194,1,5
14065,0.68,0.89,0.194,1,36
14066,0.64,0.83,0.194,1,64
14067,0.66,0.83,0.0896,1,179
14068,0.66,0.89,0.0896,1,618
14069,0.7,0.74,0,1,402
14070,0.7,0.79,0.1045,1,208
14071,0.74,0.62,0,1,196
14072,0.78,0.49,0.1343,1,300
14073,0.8,0.46,0.0896,1,286
14074,0.82,0.41,0.2239,1,255
14075,0.82,0.46,0.2239,1,283
14076,0.82,0.43,0.2239,1,458
14077,0.76,0.66,0.2537,1,812
14078,0.76,0.62,0.2836,1,854
14079,0.76,0.66,0.194,1,627
14080,0.74,0.74,0.2239,1,436
14081,0.74,0.62,0.2239,1,308
14082,0.72,0.66,0.0896,1,189
14083,0.72,0.66,0.1642,1,167
14084,0.7,0.61,0.194,1,60
14085,0.7,0.61,0,1,37
14086,0.68,0.65,0,1,8
14087,0.66,0.74,0.1045,1,11
14088,0.64,0.83,0.1045,1,4
14089,0.64,0.78,0.1045,1,39
14090,0.64,0.78,0.1045,1,172
14091,0.66,0.69,0.194,1,492
14092,0.7,0.65,0.2836,1,682
14093,0.72,0.62,0.194,1,367
14094,0.72,0.62,0.194,1,233
14095,0.74,0.58,0.194,1,235
14096,0.74,0.55,0.2239,1,307
14097,0.78,0.49,0.194,1,294
14098,0.76,0.52,0.2985,1,255
14099,0.76,0.52,0.2537,1,266
14100,0.76,0.48,0.194,1,431
14101,0.74,0.55,0.2836,1,851
14102,0.74,0.51,0.2239,1,848
14103,0.7,0.61,0.1343,1,649
14104,0.7,0.61,0.1343,1,427
14105,0.7,0.61,0.194,1,315
14106,0.7,0.61,0.1642,1,226
14107,0.68,0.65,0.1045,1,138
14108,0.66,0.69,0,1,76
14109,0.64,0.73,0,1,21
14110,0.64,0.69,0.194,1,15
14111,0.62,0.73,0.2537,1,4
14112,0.62,0.73,0.2239,1,5
14113,0.6,0.78,0.1642,1,37
14114,0.6,0.78,0.1642,1,165
14115,0.64,0.69,0.2239,1,464
14116,0.68,0.61,0.194,1,682
14117,0.72,0.54,0.1045,1,337
14118,0.74,0.48,0.1343,1,199
14119,0.76,0.37,0.0896,1,274
14120,0.8,0.33,0.1045,1,343
14121,0.8,0.31,0.2239,1,300
14122,0.82,0.32,0,1,248
14123,0.8,0.33,0.2537,1,260
14124,0.82,0.32,0.2239,1,419
14125,0.82,0.34,0.194,1,897
14126,0.8,0.36,0,1,832
14127,0.76,0.4,0.1045,1,677
14128,0.76,0.4,0.0896,1,514
14129,0.74,0.48,0.194,1,356
14130,0.72,0.51,0.1642,1,254
14131,0.7,0.54,0.1045,1,226
14132,0.68,0.57,0.1642,1,88
14133,0.66,0.65,0.1045,1,54
14134,0.66,0.61,0.1343,1,19
14135,0.64,0.65,0.1045,1,6
14136,0.64,0.73,0.1642,1,9
14137,0.64,0.73,0.1045,1,36
14138,0.62,0.78,0.1343,1,157
14139,0.64,0.73,0.1045,1,379
14140,0.68,0.65,0.1343,1,668
14141,0.7,0.58,0.1045,1,378
14142,0.74,0.55,0.1642,1,231
14143,0.76,0.52,0.2836,1,303
14144,0.82,0.41,0.2239,1,365
14145,0.84,0.36,0.3881,1,357
14146,0.86,0.34,0.4179,1,328
14147,0.86,0.3,0.4627,1,383
14148,0.84,0.32,0.4478,1,488
14149,0.82,0.36,0.3284,1,791
14150,0.82,0.38,0.2537,1,669
14151,0.74,0.55,0.3881,1,491
14152,0.72,0.58,0.2239,1,359
14153,0.68,0.69,0.2985,1,255
14154,0.66,0.83,0.194,1,213
14155,0.64,0.83,0.2239,1,121
14156,0.64,0.83,0.2239,0,105
14157,0.62,0.94,0.1642,0,92
14158,0.62,0.88,0.1642,0,43
14159,0.62,0.88,0.194,0,30
14160,0.62,0.73,0.2239,0,13
14161,0.6,0.78,0.2537,0,9
14162,0.6,0.83,0.2239,0,27
14163,0.6,0.83,0.2239,0,64
14164,0.64,0.69,0.2537,0,189
14165,0.66,0.65,0.2836,0,292
14166,0.7,0.54,0.1642,0,480
14167,0.72,0.51,0,0,536
14168,0.76,0.37,0.194,0,654
14169,0.74,0.4,0.194,0,644
14170,0.76,0.37,0.2836,0,598
14171,0.76,0.37,0.2239,0,596
14172,0.76,0.37,0.2537,0,641
14173,0.76,0.37,0.2239,0,635
14174,0.74,0.37,0.1642,0,554
14175,0.7,0.45,0.1642,0,488
14176,0.7,0.45,0.1045,0,341
14177,0.66,0.61,0,0,338
14178,0.66,0.61,0,0,261
14179,0.64,0.65,0.0896,0,235
14180,0.66,0.57,0.0896,0,187
14181,0.64,0.65,0,0,131
14182,0.62,0.69,0.0896,0,119
14183,0.62,0.61,0.1642,0,55
14184,0.62,0.65,0.1642,0,26
14185,0.6,0.73,0.1343,0,11
14186,0.62,0.69,0.1045,0,20
14187,0.62,0.69,0.1343,0,41
14188,0.64,0.69,0.1045,0,124
14189,0.66,0.74,0,0,270
14190,0.68,0.69,0,0,425
14191,0.64,0.78,0.1642,0,272
14192,0.64,0.73,0,0,298
14193,0.64,0.83,0.1343,0,162
14194,0.64,0.73,0,0,149
14195,0.64,0.65,0,0,276
14196,0.66,0.65,0,0,356
14197,0.64,0.78,0.1045,0,343
14198,0.64,0.78,0.1045,0,377
14199,0.64,0.73,0.1343,0,341
14200,0.64,0.73,0.194,0,274
14201,0.62,0.78,0.0896,0,190
14202,0.62,0.78,0.1642,0,56
14203,0.62,0.73,0,0,46
14204,0.6,0.83,0.1045,1,26
14205,0.6,0.83,0.1642,1,10
14206,0.6,0.83,0.1642,1,5
14207,0.6,0.88,0.1045,1,3
14208,0.6,0.83,0.0896,1,7
14209,0.6,0.83,0,1,37
14210,0.6,0.78,0.1343,1,161
14211,0.62,0.78,0.1343,1,442
14212,0.62,0.73,0.1045,1,655
14213,0.64,0.69,0,1,357
14214,0.64,0.69,0.0896,1,193
14215,0.66,0.65,0.1045,1,241
14216,0.66,0.61,0.1045,1,282
14217,0.7,0.58,0.1343,1,291
14218,0.72,0.54,0.1642,1,275
14219,0.72,0.54,0.2537,1,309
14220,0.72,0.54,0.2537,1,460
14221,0.7,0.58,0.2836,1,893
14222,0.62,0.78,0.2537,1,815
14223,0.62,0.78,0.194,1,299
14224,0.62,0.83,0.2836,1,261
14225,0.6,0.83,0,1,245
14226,0.6,0.83,0,1,161
14227,0.6,0.83,0,1,102
14228,0.6,0.83,0.0896,1,59
14229,0.6,0.83,0.1343,1,33
14230,0.58,0.88,0.2836,1,8
14231,0.56,0.88,0,1,3
14232,0.56,0.88,0,1,4
14233,0.56,0.83,0.0896,1,34
14234,0.56,0.83,0.1045,1,169
14235,0.6,0.78,0.1045,1,519
14236,0.6,0.78,0.1343,1,723
14237,0.64,0.69,0,1,328
14238,0.66,0.61,0.1045,1,178
14239,0.7,0.54,0,1,256
14240,0.72,0.45,0,1,305
14241,0.74,0.4,0,1,331
14242,0.76,0.37,0.0896,1,302
14243,0.76,0.37,0,1,302
14244,0.76,0.37,0,1,467
14245,0.74,0.51,0.2836,1,878
14246,0.72,0.54,0.2239,1,625
14247,0.62,0.73,0.1045,1,476
14248,0.64,0.73,0,1,358
14249,0.64,0.73,0,1,280
14250,0.64,0.78,0,1,232
14251,0.62,0.83,0,1,136
14252,0.62,0.83,0.1045,1,55
14253,0.62,0.78,0,1,21
14254,0.62,0.78,0,1,17
14255,0.62,0.78,0,1,7
14256,0.58,0.83,0.1045,1,8
14257,0.6,0.78,0,1,40
14258,0.62,0.73,0,1,187
14259,0.62,0.78,0,1,553
14260,0.64,0.73,0.0896,1,740
14261,0.68,0.65,0,1,376
14262,0.7,0.61,0.0896,1,225
14263,0.72,0.58,0.0896,1,267
14264,0.74,0.51,0,1,312
14265,0.76,0.48,0.1045,1,316
14266,0.76,0.45,0.1045,1,266
14267,0.76,0.48,0.1343,1,316
14268,0.74,0.55,0.2239,1,460
14269,0.74,0.55,0.2239,1,783
14270,0.66,0.61,0.2239,1,683
14271,0.66,0.74,0,1,580
14272,0.64,0.73,0.194,1,391
14273,0.64,0.73,0,1,351
14274,0.64,0.73,0,1,281
14275,0.64,0.83,0,1,140
14276,0.64,0.78,0,1,60
14277,0.62,0.83,0,1,25
14278,0.62,0.83,0,1,20
14279,0.62,0.83,0.0896,1,9
14280,0.62,0.83,0,1,6
14281,0.62,0.83,0,1,37
14282,0.6,0.88,0.0896,1,192
14283,0.62,0.83,0.0896,1,481
14284,0.66,0.74,0.0896,1,707
14285,0.7,0.7,0,1,412
14286,0.74,0.58,0.0896,1,233
14287,0.76,0.48,0.0896,1,278
14288,0.78,0.38,0,1,332
14289,0.82,0.38,0.0896,1,346
14290,0.78,0.46,0.2239,1,305
14291,0.78,0.46,0.1343,1,305
14292,0.76,0.48,0.1642,1,465
14293,0.76,0.45,0.2239,1,820
14294,0.74,0.48,0.2239,1,941
14295,0.72,0.51,0.0896,1,633
14296,0.7,0.61,0.1045,1,474
14297,0.7,0.61,0.1343,1,329
14298,0.68,0.61,0.1045,1,198
14299,0.66,0.69,0,1,157
14300,0.66,0.69,0,1,111
14301,0.64,0.73,0,1,42
14302,0.66,0.69,0,1,16
14303,0.64,0.73,0,1,8
14304,0.64,0.73,0,1,8
14305,0.64,0.78,0,1,38
14306,0.62,0.83,0,1,151
14307,0.64,0.78,0,1,425
14308,0.66,0.74,0,1,744
14309,0.72,0.58,0,1,389
14310,0.76,0.48,0,1,262
14311,0.76,0.48,0.1045,1,281
14312,0.76,0.45,0.0896,1,371
14313,0.8,0.41,0.1045,1,351
14314,0.78,0.43,0.1045,1,338
14315,0.76,0.48,0.1343,1,350
14316,0.76,0.48,0.1343,1,515
14317,0.74,0.51,0.2239,1,812
14318,0.72,0.62,0.194,1,736
14319,0.72,0.58,0.1642,1,536
14320,0.7,0.65,0.2239,1,363
14321,0.7,0.61,0.1642,1,306
14322,0.7,0.61,0,1,251
14323,0.68,0.69,0.0896,1,178
14324,0.7,0.61,0,0,135
14325,0.68,0.69,0,0,115
14326,0.66,0.74,0.0896,0,79
14327,0.66,0.69,0.0896,0,38
14328,0.66,0.69,0.1045,0,12
14329,0.64,0.73,0.1642,0,14
14330,0.64,0.78,0.1642,0,30
14331,0.64,0.78,0.194,0,102
14332,0.66,0.74,0.2537,0,162
14333,0.68,0.69,0.2836,0,288
14334,0.7,0.65,0.2985,0,442
14335,0.72,0.62,0.2836,0,457
14336,0.72,0.54,0.3881,0,584
14337,0.72,0.51,0.3582,0,517
14338,0.66,0.65,0.2537,0,482
14339,0.64,0.73,0.3284,0,233
14340,0.66,0.74,0.2985,0,434
14341,0.66,0.74,0.3284,0,403
14342,0.66,0.69,0.4627,0,383
14343,0.64,0.78,0.2985,0,354
14344,0.62,0.83,0.2537,0,241
14345,0.62,0.83,0.3582,0,208
14346,0.62,0.83,0.3582,0,182
14347,0.62,0.83,0.2537,0,158
14348,0.64,0.89,0.2537,0,134
14349,0.64,0.89,0.194,0,134
14350,0.64,0.89,0.2239,0,116
14351,0.64,0.89,0.2537,0,53
14352,0.64,0.89,0.194,0,16
14353,0.64,0.89,0.194,0,16
14354,0.62,0.88,0.2985,0,21
14355,0.64,0.89,0.194,0,34
14356,0.68,0.79,0.2836,0,133
14357,0.68,0.79,0.2537,0,263
14358,0.74,0.66,0.3881,0,385
14359,0.74,0.66,0.3582,0,482
14360,0.72,0.74,0.3582,0,626
14361,0.66,0.78,0.4179,0,541
14362,0.64,0.89,0.1045,0,377
14363,0.64,0.89,0.2836,0,391
14364,0.64,0.89,0.2836,0,173
14365,0.64,0.89,0.2239,0,233
14366,0.64,0.89,0.0896,0,264
14367,0.64,0.89,0.1642,0,292
14368,0.64,0.89,0.1642,0,211
14369,0.64,0.83,0.1343,0,166
14370,0.62,0.88,0.0896,0,114
14371,0.62,0.83,0.0896,0,80
14372,0.62,0.83,0,1,32
14373,0.62,0.88,0.0896,1,7
14374,0.62,0.88,0.1343,1,8
14375,0.62,0.88,0.0896,1,4
14376,0.62,0.83,0,1,12
14377,0.62,0.88,0,1,36
14378,0.62,0.88,0,1,145
14379,0.66,0.83,0,1,433
14380,0.66,0.83,0.0896,1,699
14381,0.66,0.83,0.1045,1,342
14382,0.72,0.74,0.1343,1,206
14383,0.74,0.66,0.194,1,229
14384,0.76,0.62,0,1,283
14385,0.76,0.57,0.1642,1,288
14386,0.8,0.49,0.0896,1,246
14387,0.8,0.55,0.2985,1,282
14388,0.8,0.55,0.2537,1,444
14389,0.8,0.46,0.2239,1,845
14390,0.78,0.52,0.2537,1,834
14391,0.74,0.7,0.2239,1,573
14392,0.74,0.7,0.194,1,416
14393,0.72,0.74,0.194,1,278
14394,0.7,0.84,0.194,1,161
14395,0.7,0.84,0.1642,1,114
14396,0.7,0.84,0.2537,1,38
14397,0.68,0.89,0.194,1,21
14398,0.68,0.83,0.2537,1,15
14399,0.66,0.89,0.1343,1,4
14400,0.66,0.83,0.1343,1,8
14401,0.66,0.83,0.0896,1,42
14402,0.66,0.89,0.1045,1,147
14403,0.66,0.83,0.1045,1,269
14404,0.66,0.85,0.1045,1,693
14405,0.7,0.79,0.1642,1,395
14406,0.74,0.62,0.2537,1,204
14407,0.78,0.55,0.2537,1,218
14408,0.8,0.49,0.2836,1,297
14409,0.82,0.43,0.2985,1,288
14410,0.84,0.38,0.3284,1,251
14411,0.82,0.34,0.2985,1,317
14412,0.82,0.33,0.3284,1,480
14413,0.8,0.35,0.3881,1,864
14414,0.78,0.4,0.2537,1,818
14415,0.74,0.45,0.1642,1,597
14416,0.72,0.48,0.1045,1,435
14417,0.72,0.48,0.0896,1,314
14418,0.7,0.54,0,1,216
14419,0.68,0.57,0,1,109
14420,0.66,0.69,0,1,47
14421,0.64,0.69,0.1343,1,14
14422,0.62,0.73,0.1343,1,6
14423,0.62,0.73,0.1045,1,9
14424,0.6,0.73,0.2239,1,10
14425,0.6,0.73,0.194,1,40
14426,0.6,0.73,0.194,1,181
14427,0.64,0.65,0.0896,1,554
14428,0.66,0.61,0.1642,1,808
14429,0.7,0.51,0.194,1,348
14430,0.72,0.48,0.1642,1,178
14431,0.72,0.45,0,1,253
14432,0.76,0.4,0,1,360
14433,0.74,0.42,0,1,300
14434,0.76,0.4,0.0896,1,301
14435,0.76,0.4,0.194,1,338
14436,0.76,0.37,0.1343,1,493
14437,0.78,0.35,0.2239,1,870
14438,0.74,0.42,0.1642,1,812
14439,0.7,0.54,0.194,1,643
14440,0.68,0.57,0,1,427
14441,0.66,0.54,0.1045,1,313
14442,0.66,0.54,0,1,235
14443,0.66,0.57,0,1,157
14444,0.64,0.69,0,1,65
14445,0.64,0.65,0,1,23
14446,0.62,0.73,0,1,17
14447,0.62,0.73,0,1,5
14448,0.62,0.73,0,1,8
14449,0.62,0.73,0,1,35
14450,0.6,0.83,0.1642,1,163
14451,0.64,0.73,0,1,532
14452,0.66,0.65,0,1,754
14453,0.7,0.58,0,1,396
14454,0.72,0.54,0,1,234
14455,0.76,0.4,0.0896,1,276
14456,0.76,0.45,0.1343,1,294
14457,0.76,0.48,0.1045,1,290
14458,0.76,0.48,0.1343,1,273
14459,0.8,0.46,0.1642,1,338
14460,0.8,0.43,0.1642,1,482
14461,0.82,0.34,0.2239,1,844
14462,0.8,0.38,0.1343,1,853
14463,0.76,0.48,0.1343,1,610
14464,0.74,0.58,0.1642,1,471
14465,0.72,0.66,0.1343,1,307
14466,0.7,0.7,0,1,291
14467,0.7,0.74,0.1045,1,152
14468,0.68,0.83,0.1642,1,82
14469,0.68,0.83,0.1642,1,32
14470,0.66,0.89,0.1343,1,20
14471,0.66,0.89,0.1045,1,5
14472,0.64,0.89,0.1343,1,7
14473,0.64,0.89,0.1642,1,29
14474,0.64,0.89,0.1642,1,108
14475,0.64,0.89,0.0896,1,421
14476,0.7,0.74,0,1,690
14477,0.74,0.7,0,1,398
14478,0.76,0.62,0.0896,1,256
14479,0.86,0.28,0.2985,1,309
14480,0.86,0.26,0.2537,1,410
14481,0.88,0.27,0.3284,1,368
14482,0.9,0.25,0.2239,1,436
14483,0.9,0.27,0.2985,1,526
14484,0.9,0.27,0.2537,1,528
14485,0.88,0.32,0.1642,1,617
14486,0.86,0.36,0.2537,1,546
14487,0.8,0.49,0.1343,1,452
14488,0.8,0.49,0.1343,1,356
14489,0.76,0.58,0.194,1,303
14490,0.76,0.58,0.194,1,277
14491,0.74,0.62,0.1045,1,174
14492,0.74,0.62,0.1045,0,168
14493,0.72,0.74,0.1343,0,79
14494,0.7,0.7,0.1642,0,69
14495,0.7,0.7,0.1045,0,35
14496,0.7,0.7,0,0,12
14497,0.68,0.79,0,0,22
14498,0.68,0.79,0,0,36
14499,0.74,0.58,0.1343,0,66
14500,0.76,0.58,0.2537,0,162
14501,0.76,0.58,0.194,0,237
14502,0.78,0.55,0.194,0,417
14503,0.8,0.55,0.2239,0,492
14504,0.8,0.55,0.1642,0,471
14505,0.82,0.52,0.0896,0,504
14506,0.86,0.44,0.1642,0,514
14507,0.86,0.44,0.2836,0,563
14508,0.84,0.49,0.1642,0,462
14509,0.82,0.52,0,0,463
14510,0.82,0.52,0,0,442
14511,0.78,0.62,0,0,392
14512,0.76,0.67,0.2537,0,207
14513,0.64,0.89,0,0,104
14514,0.66,0.89,0,0,78
14515,0.66,0.89,0.0896,0,145
14516,0.66,0.89,0.0896,0,99
14517,0.66,0.89,0,0,73
14518,0.66,0.89,0,0,84
14519,0.66,0.89,0.0896,0,42
14520,0.66,0.89,0,0,22
14521,0.66,0.89,0,0,12
14522,0.66,0.89,0,0,15
14523,0.66,0.94,0.0896,0,42
14524,0.68,0.89,0.0896,0,129
14525,0.7,0.84,0,0,232
14526,0.72,0.79,0,0,388
14527,0.74,0.7,0,0,489
14528,0.74,0.7,0,0,545
14529,0.72,0.74,0.0896,0,493
14530,0.72,0.79,0.0896,0,457
14531,0.74,0.74,0.1343,0,355
14532,0.74,0.7,0,0,474
14533,0.76,0.66,0.0896,0,503
14534,0.74,0.74,0,0,500
14535,0.7,0.84,0.2239,0,292
14536,0.7,0.84,0.1642,0,104
14537,0.7,0.7,0.1642,0,171
14538,0.68,0.83,0.1343,0,166
14539,0.66,0.89,0.0896,0,123
14540,0.66,0.94,0,0,104
14541,0.68,0.89,0.1642,0,55
14542,0.66,0.89,0.1045,0,40
14543,0.66,0.89,0.1343,0,28
14544,0.66,0.89,0.0896,0,11
14545,0.66,0.89,0,0,4
14546,0.66,0.94,0,0,15
14547,0.68,0.85,0,0,43
14548,0.7,0.84,0.1045,0,127
14549,0.7,0.84,0.1343,0,229
14550,0.74,0.74,0.2239,0,359
14551,0.74,0.7,0.2836,0,459
14552,0.76,0.62,0.2985,0,543
14553,0.76,0.66,0.2537,0,566
14554,0.74,0.7,0.2985,0,512
14555,0.74,0.7,0.2239,0,449
14556,0.74,0.7,0.2239,0,500
14557,0.74,0.7,0.1343,0,498
14558,0.74,0.66,0.1642,0,482
14559,0.72,0.74,0.194,0,374
14560,0.72,0.76,0.1045,0,261
14561,0.72,0.76,0.1045,0,184
14562,0.7,0.84,0.1343,0,121
14563,0.7,0.84,0.2537,0,70
14564,0.7,0.84,0.2537,1,29
14565,0.68,0.82,0.1343,1,24
14566,0.68,0.82,0.1343,1,5
14567,0.66,0.89,0.0896,1,10
14568,0.66,0.89,0,1,8
14569,0.66,0.89,0,1,38
14570,0.68,0.89,0.1045,1,172
14571,0.68,0.89,0.1045,1,493
14572,0.7,0.84,0.1642,1,632
14573,0.72,0.79,0.2239,1,323
14574,0.72,0.74,0.2537,1,172
14575,0.74,0.7,0.2836,1,198
14576,0.76,0.7,0.2836,1,287
14577,0.8,0.55,0.4478,1,275
14578,0.8,0.55,0.4179,1,274
14579,0.8,0.59,0.4627,1,292
14580,0.76,0.7,0.4179,1,458
14581,0.76,0.7,0.3582,1,856
14582,0.76,0.75,0.2239,1,839
14583,0.76,0.7,0.2239,1,552
14584,0.74,0.7,0.2537,1,385
14585,0.74,0.74,0.2537,1,268
14586,0.74,0.7,0.2836,1,179
14587,0.72,0.74,0.2985,1,95
14588,0.72,0.74,0.2537,1,37
14589,0.7,0.84,0.194,1,13
14590,0.7,0.84,0.194,1,9
14591,0.7,0.79,0.2836,1,4
14592,0.7,0.79,0.2836,1,5
14593,0.7,0.79,0.2985,1,40
14594,0.7,0.79,0.2836,1,210
14595,0.7,0.79,0.2537,1,500
14596,0.72,0.74,0.194,1,725
14597,0.74,0.7,0.2537,1,290
14598,0.76,0.7,0.1642,1,235
14599,0.78,0.62,0.1642,1,217
14600,0.78,0.7,0.1045,1,266
14601,0.8,0.63,0.1642,1,234
14602,0.82,0.56,0.1045,1,211
14603,0.78,0.7,0.194,1,245
14604,0.76,0.7,0.2537,1,430
14605,0.76,0.66,0.2537,1,863
14606,0.76,0.75,0.194,1,839
14607,0.74,0.7,0.1642,1,662
14608,0.72,0.84,0.1642,1,412
14609,0.72,0.79,0,1,296
14610,0.72,0.79,0,1,219
14611,0.7,0.84,0.0896,1,150
14612,0.7,0.84,0.0896,1,65
14613,0.7,0.84,0,1,18
14614,0.72,0.79,0,1,8
14615,0.7,0.84,0.1045,1,9
14616,0.7,0.84,0.0896,1,8
14617,0.7,0.84,0.194,1,38
14618,0.7,0.84,0.0896,1,200
14619,0.7,0.84,0.1045,1,482
14620,0.7,0.79,0,1,646
14621,0.66,0.94,0.1343,1,123
14622,0.66,0.94,0.1343,1,49
14623,0.7,0.84,0.1642,1,62
14624,0.72,0.79,0.2239,1,137
14625,0.72,0.79,0.1045,1,191
14626,0.74,0.74,0.0896,1,216
14627,0.74,0.66,0.194,1,270
14628,0.74,0.7,0.2239,1,416
14629,0.74,0.7,0.2537,1,808
14630,0.72,0.7,0.2537,1,835
14631,0.68,0.74,0.2537,1,558
14632,0.66,0.78,0.2239,1,406
14633,0.64,0.89,0.1642,1,272
14634,0.64,0.89,0.1642,1,217
14635,0.64,0.89,0.1642,1,169
14636,0.64,0.89,0.1343,1,96
14637,0.62,0.88,0.1045,1,29
14638,0.62,0.83,0.0896,1,11
14639,0.62,0.83,0.0896,1,9
14640,0.62,0.88,0,1,8
14641,0.62,0.88,0,1,40
14642,0.62,0.88,0.1045,1,140
14643,0.64,0.89,0.1045,1,486
14644,0.66,0.83,0.1045,1,719
14645,0.7,0.79,0.1343,1,344
14646,0.72,0.74,0.1343,1,224
14647,0.76,0.62,0.1343,1,296
14648,0.78,0.59,0.1642,1,323
14649,0.8,0.59,0.2537,1,354
14650,0.8,0.59,0.2537,1,253
14651,0.8,0.55,0.2537,1,331
14652,0.8,0.55,0.2836,1,470
14653,0.78,0.59,0.3284,1,772
14654,0.76,0.62,0.2985,1,792
14655,0.74,0.62,0.2836,1,568
14656,0.72,0.66,0.2239,1,391
14657,0.7,0.74,0.1642,1,301
14658,0.7,0.74,0.2239,1,299
14659,0.66,0.89,0.2537,1,248
14660,0.66,0.89,0.2537,0,150
14661,0.66,0.89,0.2836,0,117
14662,0.66,0.89,0.3284,0,77
14663,0.66,0.89,0.2239,0,43
14664,0.66,0.94,0.2239,0,11
14665,0.66,0.94,0.2537,0,15
14666,0.66,0.89,0.2836,0,34
14667,0.66,0.89,0.2836,0,82
14668,0.7,0.79,0.3284,0,230
14669,0.7,0.74,0.3881,0,348
14670,0.74,0.7,0.3881,0,422
14671,0.76,0.62,0.4478,0,578
14672,0.8,0.55,0.4925,0,694
14673,0.82,0.52,0.5224,0,668
14674,0.82,0.52,0.4478,0,626
14675,0.56,0.88,0.2537,0,512
14676,0.56,0.88,0.194,0,114
14677,0.58,0.83,0.194,0,171
14678,0.58,0.83,0.1343,0,167
14679,0.58,0.88,0.1045,0,215
14680,0.58,0.88,0.0896,0,194
14681,0.6,0.83,0.1642,0,181
14682,0.58,0.78,0.2985,0,194
14683,0.58,0.73,0.1642,0,133
14684,0.56,0.73,0.194,0,124
14685,0.56,0.73,0.2239,0,124
14686,0.54,0.77,0.2836,0,96
14687,0.54,0.73,0.2239,0,46
14688,0.52,0.77,0.2537,0,28
14689,0.52,0.77,0.194,0,55
14690,0.52,0.77,0.194,0,35
14691,0.54,0.73,0.1642,0,70
14692,0.58,0.68,0.2239,0,170
14693,0.62,0.61,0.2537,0,299
14694,0.64,0.57,0.2985,0,495
14695,0.66,0.47,0.2537,0,585
14696,0.66,0.47,0,0,757
14697,0.68,0.39,0,0,729
14698,0.72,0.3,0.2836,0,647
14699,0.72,0.32,0.2537,0,696
14700,0.68,0.36,0.2836,0,701
14701,0.7,0.37,0.2537,0,671
14702,0.66,0.36,0.2537,0,560
14703,0.66,0.36,0.2537,0,496
14704,0.62,0.41,0.2836,0,356
14705,0.6,0.46,0.2239,0,206
14706,0.58,0.49,0.2537,0,189
14707,0.56,0.52,0.2836,0,92
14708,0.56,0.52,0.2836,1,41
14709,0.54,0.6,0.194,1,18
14710,0.54,0.6,0.3582,1,17
14711,0.52,0.68,0.2836,1,12
14712,0.52,0.68,0.2836,1,5
14713,0.5,0.72,0.2537,1,40
14714,0.5,0.72,0.1343,1,180
14715,0.52,0.68,0.2239,1,447
14716,0.56,0.6,0.2836,1,730
14717,0.6,0.53,0.2985,1,361
14718,0.62,0.5,0.2836,1,210
14719,0.62,0.43,0.2985,1,236
14720,0.64,0.44,0.3881,1,332
14721,0.64,0.38,0.2239,1,323
14722,0.66,0.36,0.2836,1,340
14723,0.66,0.31,0.3881,1,346
14724,0.66,0.34,0.3284,1,488
14725,0.66,0.34,0.3284,1,871
14726,0.62,0.35,0.2985,1,968
14727,0.62,0.38,0.2985,1,633
14728,0.6,0.4,0.194,1,390
14729,0.56,0.49,0.1642,1,285
14730,0.54,0.52,0.1343,1,159
14731,0.54,0.52,0,1,93
14732,0.52,0.59,0.1045,1,32
14733,0.5,0.63,0,1,10
14734,0.48,0.77,0.1642,1,6
14735,0.48,0.67,0.1343,1,8
14736,0.48,0.72,0.1045,1,9
14737,0.46,0.72,0.0896,1,44
14738,0.46,0.77,0.1045,1,211
14739,0.5,0.72,0.1045,1,596
14740,0.54,0.68,0.0896,1,750
14741,0.6,0.49,0,1,358
14742,0.62,0.38,0,1,196
14743,0.64,0.33,0.0896,1,247
14744,0.64,0.33,0,1,316
14745,0.66,0.29,0.0896,1,328
14746,0.68,0.3,0.0896,1,255
14747,0.7,0.28,0.1045,1,326
14748,0.7,0.28,0.1343,1,536
14749,0.7,0.28,0,1,970
14750,0.64,0.36,0.1642,1,877
14751,0.62,0.41,0.194,1,596
14752,0.58,0.56,0.1343,1,461
14753,0.56,0.6,0.1045,1,310
14754,0.56,0.64,0.1045,1,216
14755,0.54,0.68,0.1045,1,109
14756,0.52,0.72,0.1045,1,49
14757,0.52,0.72,0.1045,1,21
14758,0.52,0.72,0.0896,1,11
14759,0.5,0.77,0.0896,1,7
14760,0.5,0.72,0.0896,1,5
14761,0.5,0.72,0.0896,1,48
14762,0.5,0.72,0.0896,1,205
14763,0.52,0.72,0,1,557
14764,0.56,0.64,0.1045,1,770
14765,0.6,0.64,0.1343,1,328
14766,0.62,0.61,0.1343,1,205
14767,0.66,0.5,0.194,1,232
14768,0.68,0.36,0.1343,1,352
14769,0.7,0.34,0.1343,1,323
14770,0.7,0.37,0.1642,1,278
14771,0.72,0.37,0.1343,1,318
14772,0.72,0.37,0.1642,1,509
14773,0.7,0.41,0.2985,1,925
